state,district,market,commodity,arrival_date,min_price,max_price,modal_price,demand_label
Andhra Pradesh,East Godavari,Rajahmundry,Sugarcane,2024-10-16,1270.29,1960.05,1525.77,Medium
Andhra Pradesh,Guntur,Guntur,Cotton,2024-05-25,1665.75,2596.68,1862.5,Low
Andhra Pradesh,Nellore,Nellore,Tomato,2025-06-03,1547.46,2384.65,2038.66,Medium
Andhra Pradesh,Krishna,Vijayawada,Banana,2024-07-12,7137.75,10916.69,7995.28,High
Andhra Pradesh,Kurnool,Kurnool,Rice,2025-05-23,1737.7,3236.86,2317.99,Low
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2024-11-16,1867.15,2750.89,2148.86,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2024-12-20,2137.16,2939.84,2608.8,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2024-05-01,1211.13,1833.71,1655.52,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2023-08-17,1597.3,2876.48,2241.4,Medium
Andhra Pradesh,Krishna,Vijayawada,Turmeric,2025-07-31,1149.2,1933.59,1602.24,Low
Andhra Pradesh,Chittoor,Tirupati,Banana,2025-09-29,461.37,695.72,558.66,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2025-07-09,420.39,715.2,561.11,Medium
Andhra Pradesh,Chittoor,Tirupati,Rice,2025-03-12,1586.59,2542.8,2161.48,Medium
Andhra Pradesh,Nellore,Nellore,Wheat,2023-05-12,1668.55,3036.99,2282.72,High
Andhra Pradesh,Nellore,Nellore,Banana,2025-04-29,2621.63,4350.46,3651.95,Medium
Andhra Pradesh,Kurnool,Kurnool,Mango,2025-12-25,575.53,776.41,643.46,Medium
Andhra Pradesh,Guntur,Guntur,Chilli,2023-10-28,1525.18,2403.82,2120.94,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2024-11-07,755.83,1232.67,990.01,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2024-02-20,4930.88,7218.49,5879.16,High
Andhra Pradesh,Prakasam,Ongole,Rice,2026-03-26,1821.7,2879.57,2146.15,Medium
Andhra Pradesh,Krishna,Vijayawada,Mango,2023-11-21,1873.4,2728.63,2463.26,Low
Andhra Pradesh,Chittoor,Tirupati,Potato,2023-08-08,3623.98,5432.1,4297.34,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Chilli,2024-10-11,4107.25,6027.73,5070.35,Medium
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2024-06-17,3632.36,5320.76,4403.51,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2024-08-12,2662.47,3622.3,3103.0,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2025-04-15,3241.97,4782.16,3726.79,Medium
Andhra Pradesh,Nellore,Nellore,Sugarcane,2023-12-18,3938.08,7224.49,5241.16,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2024-09-29,1461.52,2069.73,1807.31,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Sugarcane,2024-05-26,676.0,1185.22,898.19,Medium
Andhra Pradesh,Prakasam,Ongole,Chilli,2023-10-10,1955.53,3258.74,2604.43,Medium
Andhra Pradesh,Prakasam,Ongole,Rice,2024-07-17,4988.33,7971.9,5694.53,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2024-08-16,1838.97,3095.05,2594.81,High
Andhra Pradesh,Kurnool,Kurnool,Turmeric,2025-12-25,4100.32,6287.22,4707.69,Medium
Andhra Pradesh,Krishna,Vijayawada,Cotton,2023-10-26,1262.58,2268.18,1643.82,Medium
Andhra Pradesh,Prakasam,Ongole,Cotton,2024-08-30,700.99,1052.01,825.88,Medium
Andhra Pradesh,Nellore,Nellore,Tomato,2025-05-25,2372.11,3954.88,3047.53,Medium
Andhra Pradesh,Prakasam,Ongole,Chilli,2025-01-21,5055.91,7354.47,5990.64,High
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2024-12-15,981.37,1582.44,1170.78,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2024-04-25,3408.66,4796.02,3882.84,High
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2025-03-18,5708.69,9671.1,7825.97,High
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2026-03-27,3865.28,5354.35,4715.55,Medium
Andhra Pradesh,Krishna,Vijayawada,Turmeric,2025-11-14,723.99,1227.83,1016.66,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mango,2024-05-02,2290.16,3731.85,3184.09,High
Andhra Pradesh,Guntur,Guntur,Cotton,2025-03-03,2036.97,2802.89,2528.53,Medium
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2024-08-15,435.64,659.55,566.67,Low
Andhra Pradesh,Chittoor,Tirupati,Potato,2024-11-23,2552.22,4383.46,3569.61,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2023-07-29,2588.41,4207.26,3056.75,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2024-05-01,797.75,1240.31,978.45,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2023-09-20,3295.13,4078.76,3704.14,Medium
Andhra Pradesh,Nellore,Nellore,Groundnut,2023-06-06,3489.52,4734.13,3941.7,Medium
Andhra Pradesh,Kurnool,Kurnool,Cotton,2024-02-07,2949.55,5070.98,3766.3,Medium
Andhra Pradesh,Guntur,Guntur,Cotton,2024-02-01,633.11,894.56,753.69,Medium
Andhra Pradesh,Guntur,Guntur,Sugarcane,2025-06-20,3812.33,5618.35,4261.26,Medium
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2026-02-24,6512.26,9693.52,7596.01,High
Andhra Pradesh,Chittoor,Tirupati,Mango,2026-03-18,1271.02,2056.04,1809.37,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2025-11-24,3819.16,5038.47,4253.57,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2024-01-19,1023.49,1662.31,1190.74,Medium
Andhra Pradesh,Kurnool,Kurnool,Potato,2025-01-18,2935.92,4496.79,3905.94,High
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2024-03-13,1675.56,3075.89,2224.9,High
Andhra Pradesh,Guntur,Guntur,Chilli,2025-08-24,356.5,493.32,422.51,Low
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2025-03-18,3405.84,5300.53,4009.49,High
Andhra Pradesh,Prakasam,Ongole,Wheat,2024-10-06,2236.05,3646.88,2647.9,Low
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2025-03-16,3277.48,5869.36,4215.04,Medium
Andhra Pradesh,Guntur,Guntur,Mango,2025-05-19,1329.9,2114.34,1761.22,High
Andhra Pradesh,Krishna,Vijayawada,Maize,2024-10-15,1882.83,2931.35,2184.14,Medium
Andhra Pradesh,Krishna,Vijayawada,Wheat,2025-11-24,1443.78,2588.46,2032.75,Low
Andhra Pradesh,Kurnool,Kurnool,Onion,2026-02-21,1434.65,2200.73,1789.24,Medium
Andhra Pradesh,Chittoor,Tirupati,Cotton,2023-10-27,618.65,812.47,712.75,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mango,2024-11-07,2268.42,3191.32,2744.43,Low
Andhra Pradesh,Guntur,Guntur,Cotton,2024-04-06,3782.76,7326.99,5284.29,Medium
Andhra Pradesh,Chittoor,Tirupati,Tomato,2024-06-09,970.24,1427.97,1103.99,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2024-11-22,1173.57,1749.11,1402.75,Low
Andhra Pradesh,Nellore,Nellore,Maize,2023-10-24,2545.64,3625.74,3025.71,Medium
Andhra Pradesh,Prakasam,Ongole,Tomato,2024-07-21,3862.0,6819.11,5104.0,Medium
Andhra Pradesh,Kurnool,Kurnool,Banana,2025-05-15,1365.2,2390.85,1745.61,Medium
Andhra Pradesh,Chittoor,Tirupati,Banana,2023-10-18,2919.04,4338.95,3796.62,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2023-06-03,2518.9,4308.38,3566.4,Medium
Andhra Pradesh,Nellore,Nellore,Tomato,2025-09-06,776.97,1333.89,1053.94,Low
Andhra Pradesh,Kurnool,Kurnool,Sugarcane,2023-05-11,3719.46,5792.76,5036.58,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2024-12-28,1797.88,2543.58,2242.75,High
Andhra Pradesh,Nellore,Nellore,Groundnut,2023-12-19,1463.53,2603.21,1942.76,Medium
Andhra Pradesh,Nellore,Nellore,Maize,2025-04-12,2583.19,4071.89,3376.76,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2024-10-12,2118.61,3076.54,2520.19,High
Andhra Pradesh,Chittoor,Tirupati,Wheat,2024-08-24,1880.82,3430.51,2656.55,Medium
Andhra Pradesh,Prakasam,Ongole,Onion,2024-05-10,5074.94,6594.26,5988.71,High
Andhra Pradesh,Prakasam,Ongole,Rice,2025-10-29,4422.18,5834.72,5034.56,High
Andhra Pradesh,Kurnool,Kurnool,Banana,2023-05-17,3197.14,4602.64,3693.12,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mango,2023-10-12,1064.03,1636.28,1374.53,Medium
Andhra Pradesh,Krishna,Vijayawada,Banana,2024-10-27,4113.38,5312.71,4596.39,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2023-08-07,1652.29,2972.79,2202.85,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Cotton,2023-11-26,4227.44,6641.79,4818.8,High
Andhra Pradesh,Krishna,Vijayawada,Maize,2023-09-21,1356.69,2090.99,1709.41,Medium
Andhra Pradesh,Guntur,Guntur,Turmeric,2023-11-12,2766.01,4073.99,3240.69,Medium
Andhra Pradesh,Prakasam,Ongole,Chilli,2026-03-05,3431.47,5226.44,4349.33,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2026-03-08,1162.23,1857.57,1638.82,High
Andhra Pradesh,Prakasam,Ongole,Onion,2024-05-26,5272.6,9102.61,6649.73,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2025-01-13,5269.45,8567.55,6823.5,High
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2024-11-14,1811.68,2626.88,2068.24,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2024-10-28,1131.79,1715.54,1300.8,Medium
Andhra Pradesh,Guntur,Guntur,Tomato,2024-06-13,3600.79,5189.65,4557.33,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Maize,2024-02-29,2190.54,3553.61,2723.69,Low
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2025-07-28,1554.02,2532.35,2114.48,Medium
Andhra Pradesh,Krishna,Vijayawada,Cotton,2025-11-21,1134.42,2077.03,1541.78,High
Andhra Pradesh,Krishna,Vijayawada,Banana,2025-01-27,1766.98,2367.9,2078.82,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mango,2025-02-28,1686.54,2522.05,2259.86,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2026-02-27,2371.88,2951.12,2642.3,Medium
Andhra Pradesh,Prakasam,Ongole,Chilli,2024-12-24,489.39,776.84,629.48,Medium
Andhra Pradesh,Kurnool,Kurnool,Cotton,2023-06-02,2601.91,3806.97,3074.56,Low
Andhra Pradesh,Chittoor,Tirupati,Maize,2024-05-20,975.45,1555.84,1151.18,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2025-01-12,2724.94,4577.39,3595.3,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2025-06-01,337.03,456.39,398.88,Low
Andhra Pradesh,Nellore,Nellore,Sugarcane,2025-10-26,4219.8,6283.9,5081.32,Medium
Andhra Pradesh,Krishna,Vijayawada,Maize,2025-05-13,1491.83,2118.86,1681.71,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2023-09-30,3136.23,5369.96,3943.1,Medium
Andhra Pradesh,Nellore,Nellore,Potato,2024-05-11,877.13,1323.64,992.06,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2025-01-31,316.47,525.08,443.45,Low
Andhra Pradesh,Krishna,Vijayawada,Rice,2023-06-04,1356.06,2189.66,1838.32,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2025-08-19,714.25,1067.33,851.62,Low
Andhra Pradesh,Chittoor,Tirupati,Banana,2024-11-14,4639.44,7470.2,5720.09,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2026-02-01,1962.55,3471.54,2525.44,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2024-03-03,3397.3,5955.66,4407.55,Medium
Andhra Pradesh,Krishna,Vijayawada,Rice,2024-03-21,4188.07,5870.62,4921.55,Medium
Andhra Pradesh,Guntur,Guntur,Cotton,2024-03-21,1231.94,1980.86,1506.25,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2023-08-08,1964.92,3025.59,2725.36,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Wheat,2023-08-10,2347.87,2988.34,2681.28,Medium
Andhra Pradesh,Nellore,Nellore,Cotton,2025-09-04,3146.7,5279.66,3999.44,Medium
Andhra Pradesh,Kurnool,Kurnool,Mango,2023-06-09,4576.99,6805.13,5654.03,High
Andhra Pradesh,Kurnool,Kurnool,Banana,2023-05-05,1794.97,2514.68,2000.55,Medium
Andhra Pradesh,Guntur,Guntur,Chilli,2024-08-01,1716.15,2747.67,2214.56,Low
Andhra Pradesh,Krishna,Vijayawada,Mango,2025-05-26,6004.8,9021.3,7006.63,High
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2025-02-10,1419.98,2091.34,1842.94,Medium
Andhra Pradesh,Krishna,Vijayawada,Onion,2023-10-25,1561.45,2427.85,1776.75,Low
Andhra Pradesh,Nellore,Nellore,Cotton,2025-11-01,4459.01,7379.85,6341.32,High
Andhra Pradesh,Nellore,Nellore,Chilli,2024-09-24,3327.7,4489.75,3940.61,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Maize,2025-02-19,2391.61,3528.93,2825.28,Low
Andhra Pradesh,Nellore,Nellore,Cotton,2026-02-04,3028.97,5243.28,4307.27,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2024-06-10,4809.11,7523.03,5873.66,High
Andhra Pradesh,Prakasam,Ongole,Rice,2025-06-05,4700.5,7116.35,5776.95,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Maize,2024-07-03,767.3,1193.78,1045.24,High
Andhra Pradesh,East Godavari,Rajahmundry,Chilli,2024-05-21,2470.68,3989.33,3186.33,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2025-12-08,3365.91,6023.2,4315.44,Medium
Andhra Pradesh,Nellore,Nellore,Wheat,2024-11-05,1089.51,1957.61,1468.79,Low
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2025-06-01,2269.26,4028.36,3114.32,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Wheat,2025-04-03,2152.71,3710.3,2741.15,High
Andhra Pradesh,Nellore,Nellore,Mango,2025-10-29,2187.95,2869.73,2451.99,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Potato,2025-04-28,3634.16,5793.7,4615.93,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Banana,2025-09-22,3597.97,5321.01,4687.66,Medium
Andhra Pradesh,Guntur,Guntur,Cotton,2023-09-21,1521.35,2314.11,1883.32,Medium
Andhra Pradesh,Kurnool,Kurnool,Turmeric,2026-03-17,3096.1,4320.05,3533.43,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2024-02-01,1474.57,2257.81,1654.8,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2023-11-12,1492.14,2687.56,2106.19,Low
Andhra Pradesh,Chittoor,Tirupati,Banana,2023-05-22,1210.18,1806.19,1353.42,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2023-05-01,2410.66,3925.29,3210.43,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2023-07-30,2555.73,4106.39,2994.65,Low
Andhra Pradesh,Prakasam,Ongole,Tomato,2024-12-19,4642.11,6393.17,5192.22,Medium
Andhra Pradesh,Nellore,Nellore,Maize,2026-04-05,1307.83,1833.97,1606.37,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2024-02-14,3596.67,5053.32,4388.3,High
Andhra Pradesh,Prakasam,Ongole,Potato,2026-02-21,2350.87,3302.45,2902.48,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2023-12-11,1102.51,1471.87,1300.35,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2025-04-06,2666.48,4558.71,3520.97,High
Andhra Pradesh,Nellore,Nellore,Sugarcane,2024-07-06,1060.17,1595.94,1421.27,Medium
Andhra Pradesh,Guntur,Guntur,Chilli,2023-07-30,891.87,1680.94,1254.16,Low
Andhra Pradesh,Guntur,Guntur,Sugarcane,2024-05-19,1573.53,2388.57,2157.52,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Cotton,2025-05-07,508.66,759.75,598.54,Low
Andhra Pradesh,Nellore,Nellore,Onion,2023-08-02,3430.74,5692.16,4579.33,Medium
Andhra Pradesh,Kurnool,Kurnool,Sugarcane,2023-09-25,1615.61,2154.77,1934.03,Low
Andhra Pradesh,East Godavari,Rajahmundry,Chilli,2025-01-24,4644.02,8082.66,6176.4,High
Andhra Pradesh,Chittoor,Tirupati,Potato,2025-11-28,2584.18,3877.54,3195.4,Medium
Andhra Pradesh,Nellore,Nellore,Wheat,2025-07-19,1863.49,2479.87,2167.96,Medium
Andhra Pradesh,Nellore,Nellore,Mango,2024-03-15,1815.0,2825.08,2287.56,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2025-02-05,1309.87,2396.37,1771.14,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2025-09-03,2850.81,4769.04,3660.18,Medium
Andhra Pradesh,Prakasam,Ongole,Cotton,2025-03-26,4025.3,5429.5,4654.43,Medium
Andhra Pradesh,Krishna,Vijayawada,Onion,2026-04-16,4155.18,7743.85,5850.37,High
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2025-02-02,3642.06,6500.58,5159.9,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Maize,2023-05-25,4202.01,7481.04,5677.41,Medium
Andhra Pradesh,Guntur,Guntur,Rice,2023-06-05,2055.37,3790.28,2741.38,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2023-08-18,2279.4,3519.36,2877.05,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2023-11-17,6297.63,10654.29,7922.48,High
Andhra Pradesh,Nellore,Nellore,Turmeric,2023-12-24,2034.53,2952.67,2500.31,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2025-04-19,1707.84,2208.03,1980.35,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Cotton,2024-12-06,4264.27,7581.07,5484.98,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2025-03-24,602.31,1073.71,772.93,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2025-12-24,3066.55,4801.66,4330.69,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2023-07-21,3723.72,5896.75,4691.56,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2025-12-04,4355.12,6703.85,5020.56,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2023-08-22,1217.71,2080.53,1504.61,Low
Andhra Pradesh,Chittoor,Tirupati,Chilli,2024-01-19,6041.77,8194.81,7089.6,High
Andhra Pradesh,Kurnool,Kurnool,Onion,2023-06-15,1589.46,2772.78,2054.17,Medium
Andhra Pradesh,Nellore,Nellore,Rice,2025-03-05,3104.81,5545.44,4117.41,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2023-11-08,2139.4,3465.0,2943.47,Low
Andhra Pradesh,Nellore,Nellore,Banana,2025-06-17,1130.29,2077.87,1576.43,High
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2026-02-27,477.98,812.11,641.68,Medium
Andhra Pradesh,Prakasam,Ongole,Maize,2025-11-21,515.87,885.92,712.9,Medium
Andhra Pradesh,Prakasam,Ongole,Wheat,2023-05-14,5525.85,9050.83,6910.83,High
Andhra Pradesh,Nellore,Nellore,Onion,2025-06-14,2245.5,3557.86,2645.89,Medium
Andhra Pradesh,Guntur,Guntur,Rice,2023-06-10,3857.08,5697.6,4648.48,Medium
Andhra Pradesh,Krishna,Vijayawada,Onion,2024-11-02,1128.67,1927.67,1470.48,Low
Andhra Pradesh,Chittoor,Tirupati,Wheat,2026-02-22,3369.31,5644.79,4466.41,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2023-06-20,1364.03,2595.19,1893.35,Medium
Andhra Pradesh,Chittoor,Tirupati,Mango,2023-12-05,2849.2,4226.09,3774.84,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2025-01-17,6079.89,8875.39,7659.75,High
Andhra Pradesh,Guntur,Guntur,Cotton,2024-01-03,2554.21,3881.57,2904.55,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2024-10-26,1446.7,2109.67,1898.39,Medium
Andhra Pradesh,Prakasam,Ongole,Banana,2024-12-14,4151.82,6591.77,4734.36,Medium
Andhra Pradesh,Nellore,Nellore,Sugarcane,2024-08-21,1722.79,3103.27,2261.55,Low
Andhra Pradesh,Nellore,Nellore,Cotton,2023-09-11,2480.66,3526.55,2990.5,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2024-06-13,2302.97,3957.91,3160.41,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2024-05-19,4934.51,6675.28,5636.85,Medium
Andhra Pradesh,Chittoor,Tirupati,Mango,2023-10-30,3576.25,5989.61,4695.48,Medium
Andhra Pradesh,Chittoor,Tirupati,Rice,2023-11-21,3535.52,5028.87,4404.54,High
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2024-09-29,1690.49,3162.39,2282.75,Medium
Andhra Pradesh,Guntur,Guntur,Sugarcane,2025-10-06,1264.6,1891.52,1566.96,Medium
Andhra Pradesh,Chittoor,Tirupati,Tomato,2025-05-28,1625.14,2075.78,1849.43,Medium
Andhra Pradesh,Nellore,Nellore,Turmeric,2025-11-10,883.79,1323.79,1077.58,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2025-12-09,3436.82,4674.45,3912.77,Medium
Andhra Pradesh,Prakasam,Ongole,Banana,2023-08-09,3314.76,4924.47,4458.85,Medium
Andhra Pradesh,Guntur,Guntur,Rice,2025-03-25,2104.81,3507.2,2985.75,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2024-08-19,1376.32,2032.66,1702.11,Low
Andhra Pradesh,Chittoor,Tirupati,Chilli,2023-05-13,1020.29,1636.38,1252.41,Medium
Andhra Pradesh,Krishna,Vijayawada,Banana,2025-07-20,4355.53,7207.44,5167.07,High
Andhra Pradesh,Nellore,Nellore,Maize,2023-11-05,2649.88,3592.09,2959.2,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2025-05-17,2409.14,3333.3,2867.08,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2024-02-02,826.71,1201.53,934.93,Low
Andhra Pradesh,Guntur,Guntur,Mango,2023-06-23,612.54,978.66,710.81,High
Andhra Pradesh,Prakasam,Ongole,Wheat,2025-08-18,1184.9,1978.58,1532.72,Medium
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2025-05-01,3258.05,5807.33,4535.89,Medium
Andhra Pradesh,Krishna,Vijayawada,Onion,2024-01-10,4272.53,6061.73,4825.08,Medium
Andhra Pradesh,Nellore,Nellore,Banana,2024-05-07,1088.81,2049.52,1465.44,Medium
Andhra Pradesh,Krishna,Vijayawada,Banana,2023-09-14,711.2,1116.92,967.73,Medium
Andhra Pradesh,Nellore,Nellore,Turmeric,2025-06-03,2253.67,3653.33,2892.18,Medium
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2024-05-08,3319.71,5041.72,4090.19,Medium
Andhra Pradesh,Chittoor,Tirupati,Mango,2025-07-24,2721.86,3725.27,3150.39,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2023-11-21,2954.89,5399.41,3970.58,Medium
Andhra Pradesh,Krishna,Vijayawada,Wheat,2025-02-25,3746.12,5713.01,4417.21,Medium
Andhra Pradesh,Krishna,Vijayawada,Banana,2023-10-22,4059.61,6547.27,5283.58,Medium
Andhra Pradesh,Kurnool,Kurnool,Chilli,2025-08-05,1630.17,2245.75,1928.85,Low
Andhra Pradesh,Nellore,Nellore,Banana,2023-07-08,5658.97,8030.41,6623.91,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Cotton,2026-01-03,1591.2,2609.29,1955.79,Medium
Andhra Pradesh,Krishna,Vijayawada,Potato,2024-04-01,2992.0,5411.33,4126.11,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2023-05-19,4907.83,6991.11,6323.56,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2024-06-16,1525.23,2209.0,1895.36,Medium
Andhra Pradesh,Prakasam,Ongole,Banana,2025-03-11,3150.52,5517.15,4112.51,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2024-08-10,705.03,1358.22,980.55,Medium
Andhra Pradesh,Krishna,Vijayawada,Cotton,2023-09-29,591.36,1134.69,813.02,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2024-10-30,3310.47,4819.93,4351.1,Medium
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2024-08-04,1306.0,2050.81,1728.28,Low
Andhra Pradesh,Krishna,Vijayawada,Onion,2026-04-06,2551.94,3646.18,2938.03,High
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2023-12-12,588.84,976.98,790.66,Medium
Andhra Pradesh,Nellore,Nellore,Tomato,2024-08-31,1271.85,2063.1,1794.43,Low
Andhra Pradesh,Nellore,Nellore,Banana,2024-04-24,2447.35,3591.27,3250.99,Medium
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2024-05-15,3860.47,6098.66,4409.22,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2025-11-01,2929.0,4093.19,3361.31,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2026-02-27,3111.31,4763.39,3898.13,High
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2023-12-04,4220.51,5732.42,4915.44,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2024-03-08,1996.45,3102.53,2506.55,Medium
Andhra Pradesh,Chittoor,Tirupati,Cotton,2026-03-10,3859.88,5144.8,4323.31,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Potato,2023-12-13,1841.83,2951.31,2191.32,High
Andhra Pradesh,Krishna,Vijayawada,Potato,2023-09-18,2196.64,3520.59,2518.7,Medium
Andhra Pradesh,Krishna,Vijayawada,Rice,2023-10-20,2164.08,3248.78,2910.03,High
Andhra Pradesh,East Godavari,Rajahmundry,Sugarcane,2026-02-07,1819.93,3414.24,2576.04,High
Andhra Pradesh,Guntur,Guntur,Banana,2024-04-26,3644.24,5405.34,4492.43,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2025-03-10,4804.49,8466.28,6077.89,High
Andhra Pradesh,Chittoor,Tirupati,Banana,2023-04-30,671.12,1076.15,806.25,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2023-08-21,1311.12,2142.02,1787.97,Medium
Andhra Pradesh,Chittoor,Tirupati,Mango,2023-09-10,1644.44,2617.96,2268.15,Medium
